Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),Deviation,Deviation_Percentage,Wind Layer,Deviation_Z,Deviation_Severity
02 07 2018 07:40,1095.69799804687,7.48031091690063,1247.77588630935,65.5044937133789,152.07788826247997,12.187916911288719,Moderate,-0.07620200129546838,LOW
02 07 2018 07:50,1363.36694335937,8.16147136688232,1623.77582579699,69.913719177246,260.4088824376199,16.03724346061161,Moderate,0.17696797148197116,MODERATE
02 07 2018 08:00,992.98388671875,7.15225219726562,1086.02610716623,68.9478530883789,93.04222044748008,8.5672176601956,Moderate,-0.21416859642758748,LOW
02 07 2018 08:10,961.974426269531,7.04577302932739,1036.72789210506,76.8272705078125,74.75346583552891,7.2105194048308245,Moderate,-0.25690949013484277,LOW
02 07 2018 08:20,500.52978515625,5.81378698348999,563.960481690636,83.7528228759765,63.430696534386016,11.24736547926798,Low,-0.28337084791672684,LOW
02 07 2018 08:30,0.0,6.16866493225097,682.381207794398,86.6011199951171,682.381207794398,100.0,Moderate,1.163119007359053,SEVERE
02 07 2018 08:40,599.521728515625,6.27434301376342,720.515568399456,74.2313537597656,120.99383988383101,16.792675299522696,Moderate,-0.14884554843316364,LOW
02 07 2018 08:50,998.024780273437,7.13340711593627,1077.19198702999,69.7671432495117,79.16720675655301,7.349405464371406,Moderate,-0.24659455970029154,LOW
02 07 2018 09:00,762.311218261718,6.67298316955566,875.335126394942,66.5931091308593,113.02390813322404,12.912072727928988,Moderate,-0.16747131126034773,LOW
02 07 2018 09:10,609.732177734375,6.27689409255981,721.45096750876,66.5684280395507,111.71878977438496,15.485292113497437,Moderate,-0.1705213781585102,LOW
02 07 2018 09:20,877.721374511718,6.76665019989013,914.31385105313,57.6524391174316,36.592476541412,4.002178956303008,Moderate,-0.3460918768960345,LOW
02 07 2018 09:30,468.568695068359,5.51692390441894,473.881563801852,53.4162483215332,5.312868733493019,1.1211385163138636,Low,-0.4191924472131222,LOW
02 07 2018 09:40,432.81460571289,5.2763237953186,406.897259366694,50.8654518127441,-25.917346346195984,-6.369506245024715,Low,-0.4921775865239997,LOW
02 07 2018 09:50,350.945098876953,5.09478902816772,359.632095384811,45.8405799865722,8.686996507857998,2.4155231469434892,Low,-0.41130709691898065,LOW
02 07 2018 10:00,650.998413085937,5.98983716964721,621.574697060408,32.9179306030273,-29.423716025529075,-4.733737741365865,Low,-0.5003719866864244,LOW
02 07 2018 10:10,683.586486816406,6.35102987289428,748.94112927834,32.7937088012695,65.35464246193396,8.72627232061724,Moderate,-0.27887457848052927,LOW
02 07 2018 10:20,630.913208007812,6.01623392105102,629.481138707696,42.2137107849121,-1.4320693001160407,-0.22749995385978233,Moderate,-0.43495539475511186,LOW
02 07 2018 10:30,1011.49102783203,7.26994705200195,1142.29136277461,59.6568908691406,130.80033494257998,11.450698062258631,Moderate,-0.12592772970575727,LOW
02 07 2018 10:40,1409.59497070312,8.13043308258056,1605.55153792485,68.2520599365234,195.95656722172998,12.204937841796145,Moderate,0.02634264940406891,MODERATE
02 07 2018 10:50,1429.73303222656,8.09275245666503,1583.55118950746,66.9357528686523,153.8181572809001,9.71349447369257,Moderate,-0.07213498554089542,LOW
02 07 2018 11:00,344.814697265625,6.99226713180541,1012.5115411455,86.4909362792968,667.696843879875,65.94461561637898,Moderate,1.1288015893310834,SEVERE
02 07 2018 11:10,0.0,6.14281702041625,673.236031525417,93.0155181884765,673.236031525417,100.0,Moderate,1.141746693325641,SEVERE
02 07 2018 11:20,0.0,6.76405811309814,913.221363152804,81.691062927246,913.221363152804,100.0,Moderate,1.7025933867185188,SEVERE
02 07 2018 11:30,0.0,8.31942844390869,1717.87884587859,79.9250106811523,1717.87884587859,100.0,Moderate,3.583081187536646,CRITICAL
02 07 2018 11:40,0.0,6.20676517486572,695.991734015254,65.0730667114257,695.991734015254,100.0,Moderate,1.1949268623414404,SEVERE
02 07 2018 11:50,0.0,6.29548692703247,728.2895526217,111.351600646972,728.2895526217,100.0,Moderate,1.2704069954245452,SEVERE
02 07 2018 12:00,0.0,8.22365570068359,1660.55724342344,81.6488571166992,1660.55724342344,100.0,Moderate,3.4491203701027398,CRITICAL
02 07 2018 12:10,0.0,6.01452779769897,628.90309365352,0.0,628.90309365352,100.0,Moderate,1.0381404377047752,SEVERE
02 07 2018 12:20,0.0,6.07656192779541,650.120657653804,0.0,650.120657653804,100.0,Moderate,1.0877259708318048,SEVERE
02 07 2018 12:30,0.0,5.9996690750122,624.889062737707,21.3568897247314,624.889062737707,100.0,Low,1.0287596311736247,SEVERE
02 07 2018 12:40,0.0,8.36242198944091,1743.86382230744,13.8854103088378,1743.86382230744,100.0,Moderate,3.643808182845843,CRITICAL
02 07 2018 12:50,495.3544921875,6.37067604064941,756.325896623496,21.8186607360839,260.97140443599596,34.50515255408599,Moderate,0.17828258767376326,MODERATE
02 07 2018 13:00,765.211975097656,6.43522596359252,780.885765598947,26.3917598724365,15.673790501291023,2.0071809721450196,Moderate,-0.3949789310179154,LOW
02 07 2018 13:10,764.955688476562,6.62730693817138,856.695425628893,29.7069492340087,91.73973715233092,10.708559239123467,Moderate,-0.21721250517121882,LOW
02 07 2018 13:20,717.674987792968,6.30006599426269,729.979490941562,28.8269004821777,12.304503148593994,1.6855957326586075,Moderate,-0.4028529692269862,LOW
02 07 2018 13:30,772.241882324218,6.64431095123291,863.606566160661,28.7003192901611,91.36468383644308,10.579433669966567,Moderate,-0.21808900629166364,LOW
02 07 2018 13:40,835.907775878906,6.79359912872314,925.719121034437,26.9230594635009,89.81134515553094,9.701792165119375,Moderate,-0.2217191650892916,LOW
02 07 2018 13:50,1149.77294921875,7.57504510879516,1296.85107771124,28.5068302154541,147.0781284924899,11.34117332516407,Moderate,-0.08788646015694351,LOW
02 07 2018 14:00,1072.58996582031,7.45109701156616,1232.73390918666,29.6103706359863,160.14394336634996,12.990957916620516,Moderate,-0.05735159780183263,LOW
02 07 2018 14:10,1245.29797363281,7.53832006454467,1277.74441714826,29.8877601623535,32.44644351545003,2.539353182060132,Moderate,-0.35578117289400324,LOW
02 07 2018 14:20,1279.39001464843,7.81682205200195,1426.90836921049,29.6918296813964,147.51835456206004,10.338320087342547,Moderate,-0.08685765004680267,LOW
02 07 2018 14:30,1358.43298339843,8.00311946868896,1531.78360125984,38.47652053833,173.35061786141,11.316913023408464,Moderate,-0.026487545940651263,LOW
02 07 2018 14:40,1149.751953125,7.37637376785278,1194.84501160052,41.4718208312988,45.09305847551991,3.7739671704463844,Moderate,-0.3262259824376934,LOW
02 07 2018 14:50,1007.51397705078,7.1270260810852,1074.21145716197,36.9559593200683,66.69748011118998,6.208971210137941,Moderate,-0.2757363614476731,LOW
02 07 2018 15:00,911.057495117187,6.79166603088378,924.898131279956,38.2491188049316,13.840636162768988,1.4964497921100877,Moderate,-0.3992630201423091,LOW
02 07 2018 15:10,630.002380371093,6.19278383255004,690.97912872463,41.612060546875,60.976748353537005,8.824687435362112,Moderate,-0.28910573476857626,LOW
02 07 2018 15:20,622.047485351562,6.16677713394165,681.710871898332,54.0319519042968,59.66338654676997,8.752007486785097,Moderate,-0.29217506663798176,LOW
02 07 2018 15:30,1420.13696289062,8.18502616882324,1637.66647575286,55.8875007629394,217.52951286223993,13.282894660357405,Moderate,0.0767587108657335,MODERATE
02 07 2018 15:40,1629.21704101562,8.71172523498535,1960.06884517591,55.4791717529296,330.85180416028993,16.879601192303888,Moderate,0.34159336526409767,MODERATE
02 07 2018 15:50,1439.19702148437,8.23766708374023,1668.89326167066,55.7095413208007,229.69624018628997,13.763387117780713,Moderate,0.10519240197024238,MODERATE
02 07 2018 16:00,1543.96203613281,8.45890712738037,1802.71476826342,60.7601509094238,258.75273213060996,14.35350376476197,Moderate,0.17309754149714895,MODERATE
02 07 2018 16:10,1445.47705078125,8.38906288146972,1760.04065409826,62.7175216674804,314.5636033170099,17.872519170767312,Moderate,0.303527773828466,MODERATE
02 07 2018 16:20,1330.74694824218,8.08093929290771,1576.68241925338,60.1796798706054,245.93547101119998,15.598288406593634,Moderate,0.1431435502743211,MODERATE
02 07 2018 16:30,1249.81298828125,7.90428781509399,1475.67185979956,63.7968482971191,225.85887151831002,15.305494241042744,Moderate,0.09622445582881921,MODERATE
02 07 2018 16:40,1337.64599609375,8.11078262329101,1594.06118701626,67.7714691162109,256.41519092250996,16.08565549497282,Moderate,0.16763469821276022,MODERATE
02 07 2018 16:50,1239.47595214843,7.93237686157226,1491.51271047664,70.0875396728515,252.03675832821,16.898063057583133,Moderate,0.15740228348097376,MODERATE
02 07 2018 17:00,1310.10900878906,8.10576820373535,1591.13504395696,67.8426971435546,281.0260351679001,17.661985149231732,Moderate,0.22515034103573603,MODERATE
02 07 2018 17:10,1668.03198242187,8.85684013366699,2052.1424179096,68.7624206542968,384.11043548773023,18.717533058889817,Moderate,0.46605900269315004,MODERATE
02 07 2018 17:20,1770.25903320312,9.15984535217285,2247.50457083378,71.2716598510742,477.2455376306598,21.234463494488516,High,0.6837161141568283,MODERATE
02 07 2018 17:30,1845.93395996093,9.4751443862915,2453.66966915032,70.3057098388671,607.7357091893898,24.768440382598133,High,0.9886721743572646,MODERATE
02 07 2018 17:40,2111.333984375,10.1115999221801,2859.56223703198,71.080322265625,748.2282526569802,26.165832062238565,High,1.3170038182782935,SEVERE
02 07 2018 17:50,2281.38696289062,10.5673904418945,3097.31653271597,71.7374267578125,815.92956982535,26.34311221365157,High,1.4752220710970818,SEVERE
02 07 2018 18:00,2285.09008789062,10.2482595443725,2937.04980014667,69.0908737182617,651.9597122560499,22.19777520365819,High,1.0920238488964527,SEVERE
02 07 2018 18:10,2148.2958984375,10.1760702133178,2896.80711020014,66.1727905273437,748.51121176264,25.839180286702813,High,1.3176650948559014,SEVERE
02 07 2018 18:20,2128.53295898437,10.0356197357177,2814.05122513045,65.5935668945312,685.5182661460799,24.360546816780197,High,1.1704503254508312,SEVERE
02 07 2018 18:30,2270.01000976562,10.346209526062,2989.24454796257,69.0258483886718,719.2345381969499,24.06074600645072,High,1.249245389986797,SEVERE
02 07 2018 18:40,2306.4580078125,10.4690103530883,3050.88324099134,70.3112564086914,744.4252331788398,24.40031867417351,High,1.3081161463328455,SEVERE
02 07 2018 18:50,2286.0458984375,10.4467000961303,3039.99241092023,70.2859268188476,753.9465124827302,24.800934034388085,High,1.3303674146843134,SEVERE
02 07 2018 19:00,2192.14892578125,10.1940298080444,2906.96190428863,68.9262924194335,714.8129785073802,24.589691989180153,High,1.2389121870584419,SEVERE
02 07 2018 19:10,2216.18090820312,10.2177200317382,2920.21156461552,67.729621887207,704.0306564123998,24.10889214135051,High,1.2137138565894117,SEVERE
02 07 2018 19:20,2276.09912109375,10.3251895904541,2978.27366070351,66.3667678833007,702.1745396097599,23.576562116319977,High,1.209376104093239,SEVERE
02 07 2018 19:30,2247.7939453125,10.241470336914,2933.32996765332,66.2557830810546,685.5360223408202,23.370573031347465,High,1.1704918217499583,SEVERE
02 07 2018 19:40,2344.81689453125,10.4278001785278,3030.66041506523,64.9488830566406,685.8435205339802,22.630167244231433,High,1.1712104462745847,SEVERE
02 07 2018 19:50,2305.88500976562,10.4263296127319,3029.93021782158,65.4916381835937,724.0452080559598,23.896431798898806,High,1.2604879449593638,SEVERE
02 07 2018 20:00,2332.80004882812,10.5508699417114,3089.69846552454,67.111343383789,756.8984166964201,24.497484953371362,High,1.33726602680462,SEVERE
02 07 2018 20:10,2172.42602539062,10.3950395584106,3014.25257888817,68.3099136352539,841.8265534975499,27.928202148476355,High,1.535743426977089,SEVERE
02 07 2018 20:20,2004.4169921875,9.87633609771728,2712.78279414693,68.5267333984375,708.36580195943,26.1121459295522,High,1.2238451093161564,SEVERE
02 07 2018 20:30,1848.10803222656,9.22801113128662,2291.8943697774,69.2955474853515,443.7863375508398,19.363298038641393,High,0.6055218278598893,MODERATE
02 07 2018 20:40,1731.59301757812,9.0003023147583,2144.18579260395,67.8314666748046,412.5927750258302,19.242398510847686,High,0.5326223457179602,MODERATE
02 07 2018 20:50,1830.97802734375,9.27326869964599,2321.43273258601,70.8902282714843,490.45470524225993,21.127241739884806,High,0.714585992441476,MODERATE
02 07 2018 21:00,1856.22595214843,9.25395107269287,2308.81866597951,71.5507125854492,452.5927138310801,19.602783037925107,High,0.6261023649454426,MODERATE
02 07 2018 21:10,1912.36694335937,9.44057083129882,2430.98022367055,70.1856536865234,518.61328031118,21.333504701577663,High,0.7803926965886252,MODERATE
02 07 2018 21:20,1839.43103027343,9.16061496734619,2248.00501298586,69.8344268798828,408.57398271243005,18.1749587012598,High,0.5232304117813364,MODERATE
02 07 2018 21:30,1675.90197753906,8.91486930847167,2089.2619293181,71.6791076660156,413.3599517790401,19.784975066001124,Moderate,0.5344152409018781,MODERATE
02 07 2018 21:40,1549.17297363281,8.67730998992919,1938.40608437617,70.8839874267578,389.23311074335993,20.080060307313026,Moderate,0.4780307155431097,MODERATE
02 07 2018 21:50,1275.08703613281,8.14002132415771,1611.17157586438,68.5376663208007,336.08453973157,20.859636848500347,Moderate,0.35382228951813655,MODERATE
02 07 2018 22:00,1297.03100585937,8.15654373168945,1620.87646438612,69.4151535034179,323.84545852675,19.979650864348944,Moderate,0.3252195071008013,MODERATE
02 07 2018 22:10,1271.67602539062,8.09094715118408,1582.50060518542,72.3815536499023,310.8245797948,19.641356140801033,Moderate,0.294789660691595,MODERATE
02 07 2018 22:20,1355.94299316406,8.35722923278808,1740.71732749523,74.8350830078125,384.77433433116994,22.104354811291113,Moderate,0.46761053698304006,MODERATE
02 07 2018 22:30,1397.23498535156,8.42688846588134,1783.10518628778,76.4806365966796,385.87020093622004,21.64034987411805,Moderate,0.4701715816838733,MODERATE
02 07 2018 22:40,1324.29504394531,8.26416778564453,1684.70727159562,76.4687576293945,360.4122276503101,21.39316626258498,Moderate,0.41067619485725027,MODERATE
02 07 2018 22:50,1103.19995117187,7.95748996734619,1505.74768566374,76.91748046875,402.54773449186996,26.734076254908885,Moderate,0.5091470452474456,MODERATE
02 07 2018 23:00,1081.44897460937,7.78963804244995,1411.93120217646,74.7105331420898,330.4822275670899,23.40639735545606,Moderate,0.3407296632667879,MODERATE
02 07 2018 23:10,1078.07495117187,7.7986397743225,1416.88120212833,73.0058670043945,338.80625095645996,23.912114187663107,Moderate,0.36018293968995574,MODERATE
02 07 2018 23:20,1047.79895019531,7.73960781097412,1384.59461915396,75.9556427001953,336.7956689586499,24.324496448241646,Moderate,0.35548420140616005,MODERATE
02 07 2018 23:30,1007.03100585937,7.68585205078125,1355.55922622659,77.5952835083007,348.52822036722,25.71102860163495,Moderate,0.38290322163517626,MODERATE
02 07 2018 23:40,1028.34997558593,7.92277002334594,1486.08523423833,78.0283508300781,457.73525865240003,30.80141354657932,Moderate,0.6381205130510113,MODERATE
02 07 2018 23:50,858.947814941406,7.29191017150878,1153.00402541521,79.1553573608398,294.05621047380396,25.50348515634288,Moderate,0.25560191357597933,MODERATE
03 07 2018 00:00,938.298706054687,7.44421815872192,1229.21094699937,76.4170608520507,290.91224094468294,23.66658397037787,Moderate,0.24825444403449395,MODERATE
03 07 2018 00:10,1010.27001953125,7.61056184768676,1315.49744790883,75.9410781860351,305.22742837758005,23.202434095389723,Moderate,0.28170909512752523,MODERATE
03 07 2018 00:20,959.393188476562,7.63304901123046,1327.38752285636,78.0653762817382,367.9943343797979,27.723202760556575,Moderate,0.4283956090370619,MODERATE
03 07 2018 00:30,492.049499511718,5.11167478561401,363.915733231925,84.3942413330078,-128.133766279793,-35.2097352708114,Low,-0.7310577744982615,LOW
03 07 2018 00:40,358.44351196289,4.89317607879638,310.183647862941,90.8984375,-48.25986409994903,-15.558481058702789,Low,-0.5443921411356952,LOW
03 07 2018 00:50,188.084899902343,4.11381196975708,144.423845722361,99.0529327392578,-43.66105417998202,-30.231194829083563,Low,-0.5336447036999752,LOW
03 07 2018 01:00,162.55239868164,4.03360080718994,129.263568115421,87.1476287841796,-33.28883056621899,-25.752678075925456,Low,-0.5094047750449079,LOW
03 07 2018 01:10,88.3767166137695,3.30741190910339,33.397347639996,88.974998474121,-54.979368973773504,-164.6219620983653,Low,-0.5600956512801115,LOW
03 07 2018 01:20,195.90510559082,4.48782014846801,219.4260779954,82.874153137207,23.520972404579993,10.719314959944315,Low,-0.37664003508178645,LOW
03 07 2018 01:30,522.16357421875,6.14669895172119,674.604926713169,76.1682815551757,152.441352494419,22.59713003241,Moderate,-0.07535258391121721,LOW
03 07 2018 01:40,516.823974609375,6.30913591384887,733.333494851628,74.8753814697265,216.50952024225296,29.524018984849228,Moderate,0.07437498397573743,MODERATE
03 07 2018 01:50,358.526885986328,5.6047339439392,499.639207048845,68.7759628295898,141.11232106251697,28.242843850467036,Low,-0.10182857631808453,LOW
03 07 2018 02:00,401.967498779296,5.64656686782836,512.167452133132,71.8748474121093,110.19995335383595,21.51639134717814,Low,-0.17407090503372852,LOW
03 07 2018 02:10,334.353790283203,5.37106609344482,432.663056517741,73.912483215332,98.30926623453797,22.72189981408937,Low,-0.2018594890601137,LOW
03 07 2018 02:20,499.82730102539,6.19207096099853,690.724110465225,75.3200225830078,190.89680943983495,27.637200808186613,Moderate,0.01451797494542017,MODERATE
03 07 2018 02:30,540.251708984375,6.37724113464355,758.802997081249,69.9461669921875,218.55128809687403,28.802111870608833,Moderate,0.07914660373339022,MODERATE
03 07 2018 02:40,531.945678710937,6.31251716613769,734.586136677754,72.6173095703125,202.64045796681694,27.585663252954994,Moderate,0.04196292918517486,MODERATE
03 07 2018 02:50,373.944885253906,5.73717498779296,539.886323850313,75.6682586669921,165.941438596407,30.736366391532332,Low,-0.04380282793456871,LOW
03 07 2018 03:00,373.775085449218,5.55643796920776,485.382770316164,73.9752578735351,111.60768486694599,22.993746727814017,Low,-0.1707810307778362,LOW
03 07 2018 03:10,504.108795166015,6.35619211196899,750.877492904627,75.0344161987304,246.76869773861205,32.8640424131018,Moderate,0.14509080451584783,MODERATE
03 07 2018 03:20,574.852172851562,6.67408180236816,875.786408816466,75.2079696655273,300.9342359649039,34.36160152012238,Moderate,0.2716758870459275,MODERATE
03 07 2018 03:30,461.505798339843,6.15004777908325,675.787126762588,75.9408569335937,214.28132842274493,31.708406380760266,Moderate,0.06916769065600886,MODERATE
03 07 2018 03:40,291.314086914062,5.0822057723999,356.454593406738,77.1813278198242,65.14050649267602,18.27455942427608,Low,-0.2793750151092198,LOW
03 07 2018 03:50,148.983993530273,4.26029777526855,172.913121055287,79.2335968017578,23.929127525013996,13.838815342048525,Low,-0.37568617490985645,LOW
03 07 2018 04:00,70.9235687255859,3.32208609580993,34.605911315045,86.5474472045898,-36.317657410540896,-104.94639797204736,Low,-0.5164831556649995,LOW
03 07 2018 04:10,45.0334587097167,3.337336063385,35.8984036011279,90.1328964233398,-9.135055108588794,-25.446967531173943,Low,-0.4529573038327965,LOW
03 07 2018 04:20,6.2794017791748,2.99453401565551,0.0,99.3852996826171,-6.2794017791748,-inf,Very Low,-0.446283630419436,LOW
03 07 2018 04:30,40.4234199523925,3.8053719997406,93.6618286289931,105.626899719238,53.238408676600606,56.84109466566682,Low,-0.30719026598025556,LOW
03 07 2018 04:40,120.898803710937,3.89426589012145,108.593427062665,105.195503234863,-12.305376648272002,-11.331603561209144,Low,-0.4603663581298494,LOW
03 07 2018 04:50,58.343521118164,3.43451309204101,45.008549117716,100.491600036621,-13.334972000447998,-29.627642440931663,Low,-0.4627725266439198,LOW
03 07 2018 05:00,190.119598388671,4.55078220367431,232.826640558965,107.991996765136,42.70704217029402,18.34285031462203,Low,-0.3318021122206802,LOW
03 07 2018 05:10,143.561798095703,4.11398410797119,144.456704340568,109.419296264648,0.894906244864984,0.6194978965844136,Low,-0.42951724346828646,LOW
03 07 2018 05:20,16.7213191986083,2.86133408546447,0.0,92.1044769287109,-16.7213191986083,-inf,Very Low,-0.470686433781033,LOW
03 07 2018 05:30,57.9633407592773,3.3313660621643,35.3879913616001,99.1141815185546,-22.5753493976772,-63.793814028602824,Low,-0.48436732610018324,LOW
03 07 2018 05:40,95.7098693847656,3.66349101066589,72.4493380400645,104.143997192382,-23.260531344701093,-32.10592667090763,Low,-0.48596859908947365,LOW
03 07 2018 05:50,155.447998046875,4.12722206115722,146.987873834098,105.122001647949,-8.460124212777004,-5.755661329128253,Low,-0.45137998759176695,LOW
03 07 2018 06:00,119.192497253417,3.76208090782165,86.8479738555952,101.84220123291,-32.3445233978218,-37.24269198450391,Low,-0.507197925362257,LOW
03 07 2018 06:10,78.2956314086914,3.35927391052246,37.8229845592869,92.5051498413085,-40.472646849404505,-107.00542889724713,Low,-0.5261933828362464,LOW
03 07 2018 06:20,62.5356216430664,3.45432901382446,47.0517166665995,89.2786483764648,-15.483904976466896,-32.908267909082305,Low,-0.4677945917249407,LOW
03 07 2018 06:30,23.3897304534912,2.85761594772338,0.0,94.3790206909179,-23.3897304534912,-inf,Very Low,-0.4862705379307473,LOW
03 07 2018 06:40,0.487665504217148,2.52302598953247,0.0,99.7272567749023,-0.487665504217148,-inf,Very Low,-0.43274831925359764,LOW
03 07 2018 06:50,0.0,3.36019992828369,37.9059167719242,106.510498046875,37.9059167719242,100.0,Low,-0.34302236175001843,LOW
03 07 2018 07:00,31.2788391113281,3.52450895309448,54.793057849125,96.208267211914,23.5142187377969,42.91459476954963,Low,-0.37665581842845136,LOW
03 07 2018 07:10,0.0,2.2140929698944,0.0,94.7512588500976,0.0,,Very Low,-0.4316086429922726,LOW
03 07 2018 07:20,0.0,3.37101888656616,38.8850055052208,101.572700500488,38.8850055052208,100.0,Low,-0.34073422740912385,LOW
03 07 2018 07:30,14.6460599899291,3.10171794891357,20.0826976557291,95.0984878540039,5.436637665799999,27.07125187561174,Low,-0.41890319871631443,LOW
03 07 2018 07:40,58.3172988891601,3.5762619972229,61.0066150665989,96.6728897094726,2.6893161774387977,4.408236999385985,Low,-0.42532370017774096,LOW
03 07 2018 07:50,68.3696212768554,3.58139300346374,61.6460020689674,99.4768371582031,-6.7236192078879995,-10.906821176117552,Low,-0.44732176835208304,LOW
03 07 2018 08:00,28.3232192993164,3.10589790344238,20.2858821864356,96.9735107421875,-8.037337112880799,-39.62034797902484,Low,-0.45039193242448655,LOW
03 07 2018 08:10,0.0,2.72781991958618,0.0,96.343162536621,0.0,,Very Low,-0.4316086429922726,LOW
03 07 2018 08:20,0.0,2.94986104965209,0.0,103.749603271484,0.0,,Very Low,-0.4316086429922726,LOW
03 07 2018 08:30,0.0,2.58817100524902,0.0,90.0024871826171,0.0,,Very Low,-0.4316086429922726,LOW
03 07 2018 08:40,0.0,3.49448800086975,51.3850866681651,81.8071365356445,51.3850866681651,100.0,Low,-0.31152148703103705,LOW
03 07 2018 08:50,127.279403686523,4.11146306991577,143.975616760393,72.300422668457,16.69621307387,11.596556034662562,Low,-0.392589525318856,LOW
03 07 2018 09:00,187.811599731445,4.53251600265502,228.914141220035,77.4988327026367,41.10254148858999,17.95544009187346,Low,-0.3355518368216717,LOW
03 07 2018 09:10,87.5279235839843,3.76581501960754,87.4238921679616,81.1788101196289,-0.10403141602270694,-0.11899655053430752,Low,-0.4318517648334687,LOW
03 07 2018 09:20,189.802597045898,4.61062622070312,245.78990242859,70.3153228759765,55.987305382692,22.778521342616237,Low,-0.3007660832286045,LOW
03 07 2018 09:30,31.0177593231201,3.29595303535461,32.4775530621964,64.2457809448242,1.4597937390763,4.494777473785387,Low,-0.4281970991031329,LOW
03 07 2018 09:40,32.2472305297851,3.2545850276947,29.3318037923354,85.8752670288085,-2.9154267374496996,-9.939473065108666,Low,-0.4384220071026533,LOW
03 07 2018 09:50,54.6220893859863,3.5623300075531,59.2917632332728,80.8124237060546,4.669673847286504,7.875754729901538,Low,-0.420695596270983,LOW
03 07 2018 10:00,58.4207000732421,3.66396594047546,72.5149717041322,73.376220703125,14.094271630890091,19.43636093301674,Low,-0.3986702730245655,LOW
03 07 2018 10:10,37.6699104309082,3.55705904960632,58.6510723672664,69.2876434326171,20.9811619363582,35.77285306051444,Low,-0.38257558244748324,LOW
03 07 2018 10:20,4.5847430229187,2.72186088562011,0.0,65.201301574707,-4.5847430229187,-inf,Very Low,-0.4423232060325354,LOW
03 07 2018 10:30,0.0,2.3681149482727,0.0,41.9404983520507,0.0,,Very Low,-0.4316086429922726,LOW
03 07 2018 10:40,0.0,2.77520394325256,0.0,44.4944801330566,0.0,,Very Low,-0.4316086429922726,LOW
03 07 2018 10:50,0.0,2.40339398384094,0.0,32.313190460205,0.0,,Very Low,-0.4316086429922726,LOW
03 07 2018 11:00,0.0,2.69905090332031,0.0,51.9691696166992,0.0,,Very Low,-0.4316086429922726,LOW
03 07 2018 11:10,100.301597595214,4.72825717926025,271.940520657803,67.6279525756835,171.63892306258901,63.11634715099015,Low,-0.03048778362812409,LOW
03 07 2018 11:20,252.458694458007,4.98918581008911,333.34734989297,63.7934684753417,80.888655434963,24.265576270798146,Low,-0.24257152715665753,LOW
03 07 2018 11:30,159.764007568359,4.39748096466064,200.609447239889,59.6039505004882,40.84543967152999,20.36067604667041,Low,-0.336152684810945,LOW
03 07 2018 11:40,169.684997558593,4.51720094680786,225.649462486932,60.9637489318847,55.964464928339,24.80150597814079,Low,-0.30081946146306826,LOW
03 07 2018 11:50,58.0981216430664,3.39785909652709,41.394839944016,54.3553581237792,-16.7032816990504,-40.351120385150836,Low,-0.47064428007140613,LOW
03 07 2018 12:00,21.408519744873,3.09461998939514,19.7440750520955,28.6391105651855,-1.6644446927775007,-8.43009707158122,Low,-0.4354984569902755,LOW
03 07 2018 12:10,123.502799987792,3.97305297851562,122.88426323235,16.2110805511474,-0.6185367554420083,-0.5033490368677044,Low,-0.4330541658985235,LOW
03 07 2018 12:20,124.350700378417,4.10470676422119,142.687805951966,21.9507007598876,18.337105573548996,12.851207187054195,Low,-0.3887547528916518,LOW
03 07 2018 12:30,85.2308731079101,3.80074906349182,92.9198950463806,25.1520805358886,7.689021938470503,8.274893051302477,Low,-0.4136393675354206,LOW
03 07 2018 12:40,68.6338119506835,3.62894797325134,67.7723793886007,32.3585090637207,-0.861432562082797,-1.2710673136373454,Low,-0.4336218143838276,LOW
03 07 2018 12:50,77.4102935791015,3.8793671131134,106.002669189661,25.4798908233642,28.5923756105595,26.973260040652132,Low,-0.36478814521981845,LOW
03 07 2018 13:00,74.1211700439453,3.77353596687316,88.6217823036541,25.1303806304931,14.500612259708802,16.36235684137319,Low,-0.3977206533269,LOW
03 07 2018 13:10,84.8365631103515,3.87948894500732,106.023710591442,23.1202201843261,21.18714748109049,19.98340499771253,Low,-0.3820941933939673,LOW
03 07 2018 13:20,113.467597961425,4.06642818450927,135.432098213381,26.226110458374,21.96450025195601,16.218090498272932,Low,-0.3802775168155143,LOW
03 07 2018 13:30,155.870697021484,4.27620077133178,176.071785036099,32.8088607788085,20.20108801461498,11.473211344153334,Low,-0.3843986183665743,LOW
03 07 2018 13:40,108.137001037597,3.95062398910522,118.714845144354,31.9326000213623,10.577844106756999,8.910296007120785,Low,-0.4068881784110824,LOW
03 07 2018 13:50,70.56005859375,3.62130188941955,66.7629434851306,30.0777492523193,-3.797115108619394,-5.687459105911178,Low,-0.4404825164022019,LOW
03 07 2018 14:00,44.8414611816406,3.4788498878479,49.6669736184886,37.8145408630371,4.825512436848001,9.715736807148035,Low,-0.420331400855097,LOW
03 07 2018 14:10,26.0914192199707,3.25612998008728,29.4443646987538,35.7248992919921,3.352945478783102,11.38739284439379,Low,-0.42377279580882116,LOW
03 07 2018 14:20,76.9473190307617,3.71509599685668,79.7920546770511,45.273639678955,2.8447356462893936,3.5651866063646622,Low,-0.4249604842486563,LOW
